3/26/2018,-0.35
3/27/2018,0.03
3/28/2018,0.49
3/29/2018,0.97
3/30/2018,1.34
3/31/2018,1.61
4/1/2018,1.51
4/2/2018,1.36
4/3/2018,1.16
4/4/2018,0.90
4/5/2018,0.63
4/6/2018,0.41
4/7/2018,0.13
4/8/2018,-0.09
4/9/2018,-0.13
4/10/2018,0.02
4/11/2018,0.30
4/12/2018,0.52
4/13/2018,0.78
4/14/2018,1.11
4/15/2018,1.36
4/16/2018,1.53
4/17/2018,1.60
4/18/2018,1.57
4/19/2018,1.29
4/20/2018,0.86
4/21/2018,0.47
4/22/2018,0.00
4/23/2018,-0.41
4/24/2018,-0.40
4/25/2018,-0.03
4/26/2018,0.45
4/27/2018,0.82
4/28/2018,1.19
4/29/2018,1.47
4/30/2018,1.63
5/1/2018,1.52
5/2/2018,1.37
5/3/2018,1.17
5/4/2018,0.97
5/5/2018,0.67
5/6/2018,0.42
5/7/2018,0.27
5/8/2018,0.07
5/9/2018,-0.03
5/10/2018,0.17
5/11/2018,0.39
5/12/2018,0.79
5/13/2018,1.11
5/14/2018,1.47
5/15/2018,1.77
5/16/2018,1.89
5/17/2018,1.82
5/18/2018,1.54
5/19/2018,1.09
5/20/2018,0.56
5/21/2018,0.07
5/22/2018,-0.21
5/23/2018,-0.13
5/24/2018,0.12
5/25/2018,0.49
5/26/2018,0.82
5/27/2018,1.17
5/28/2018,1.54
5/29/2018,1.78
5/30/2018,1.83
5/31/2018,1.75
6/1/2018,1.55
6/2/2018,1.37
6/3/2018,1.02
6/4/2018,0.75
6/5/2018,0.39
6/6/2018,0.17
6/7/2018,0.06
6/8/2018,0.09
6/9/2018,0.29
6/10/2018,0.37
6/11/2018,0.95
6/12/2018,1.38
6/13/2018,1.84
6/14/2018,2.01
6/15/2018,1.93
6/16/2018,1.80
6/17/2018,1.42
6/18/2018,0.97
6/19/2018,0.45
6/20/2018,0.06
6/21/2018,-0.11
6/22/2018,0.17
6/23/2018,0.44
6/24/2018,0.69
6/25/2018,0.97
6/26/2018,1.39
6/27/2018,1.72
6/28/2018,1.85
6/29/2018,1.80
6/30/2018,1.65
7/1/2018,1.51
7/2/2018,1.24
7/3/2018,0.85
7/4/2018,0.54
7/5/2018,0.32
7/6/2018,0.07
7/7/2018,0.00
7/8/2018,0.13
7/9/2018,0.42
7/10/2018,0.80
7/11/2018,1.23
7/12/2018,1.68
7/13/2018,1.99
7/14/2018,2.08
7/15/2018,2.01
7/16/2018,1.83
7/17/2018,1.35
7/18/2018,0.85
7/19/2018,0.46
7/20/2018,0.40
7/21/2018,0.60
7/22/2018,0.68
7/23/2018,0.73
7/24/2018,0.95
7/25/2018,1.17
7/26/2018,1.52
7/27/2018,1.69
7/28/2018,1.81
7/29/2018,1.78
7/30/2018,1.73
7/31/2018,1.56
8/1/2018,1.12
8/2/2018,1.01
8/3/2018,0.67
8/4/2018,0.35
8/5/2018,0.08
8/6/2018,0.16
8/7/2018,0.75
8/8/2018,0.93
8/9/2018,1.35
8/10/2018,1.81
8/11/2018,1.99
8/12/2018,2.00
8/13/2018,2.02
8/14/2018,1.89
8/15/2018,1.77
8/16/2018,1.37
8/17/2018,0.79
8/18/2018,0.47
8/19/2018,0.37
8/20/2018,0.74
8/21/2018,0.81
8/22/2018,0.97
8/23/2018,1.19
8/24/2018,1.50
8/25/2018,1.77
8/26/2018,1.95
8/27/2018,1.98
8/28/2018,1.89
8/29/2018,1.80
8/30/2018,1.54
8/31/2018,1.28
9/1/2018,0.97
9/2/2018,0.67
9/3/2018,0.26
9/4/2018,0.07
9/5/2018,0.29
9/6/2018,0.97
9/7/2018,1.19
9/8/2018,1.49
9/9/2018,1.85
9/10/2018,1.95
9/11/2018,1.89
9/12/2018,1.60
9/13/2018,1.27
9/14/2018,0.85
9/15/2018,0.51
9/16/2018,0.32
9/17/2018,0.12
9/18/2018,0.12
9/19/2018,0.29
9/20/2018,1.27
9/21/2018,1.34
9/22/2018,1.20
9/23/2018,1.37
9/24/2018,1.57
9/25/2018,1.70
9/26/2018,1.67
9/27/2018,1.57
9/28/2018,1.41
9/29/2018,1.15
9/30/2018,0.75
10/1/2018,0.29
10/2/2018,-0.08
10/3/2018,-0.35
10/4/2018,-0.25
10/5/2018,0.18
10/6/2018,0.67
10/7/2018,1.10
10/8/2018,1.51
10/9/2018,1.81
10/10/2018,1.89
10/11/2018,1.81
10/12/2018,1.61
10/13/2018,1.39
10/14/2018,0.77
10/15/2018,0.51
10/16/2018,0.15
10/17/2018,-0.03
10/18/2018,-0.06
10/19/2018,0.15
10/20/2018,0.45
10/21/2018,0.75
10/22/2018,1.06
10/23/2018,1.37
10/24/2018,1.59
10/25/2018,1.68
10/26/2018,1.57
10/27/2018,1.36
10/28/2018,1.10
10/29/2018,0.77
10/30/2018,0.56
10/31/2018,0.18
11/1/2018,-0.16
11/2/2018,-0.03
11/3/2018,0.26
11/4/2018,0.59
11/5/2018,0.97
11/6/2018,1.31
11/7/2018,1.55
11/8/2018,1.54
11/9/2018,1.40
11/10/2018,1.21
11/11/2018,0.95
11/12/2018,0.79
11/13/2018,0.63
11/14/2018,0.41
11/15/2018,0.22
11/16/2018,0.04
11/17/2018,-0.01
11/18/2018,0.15
11/19/2018,0.47
11/20/2018,0.74
11/21/2018,1.07
11/22/2018,1.29
11/23/2018,1.54
11/24/2018,1.59
11/25/2018,1.52
11/26/2018,1.25
11/27/2018,0.85
11/28/2018,0.45
11/29/2018,-0.02
11/30/2018,-0.29
12/1/2018,-0.23
12/2/2018,0.04
12/3/2018,0.35
12/4/2018,0.65
12/5/2018,0.89
12/6/2018,1.20
12/7/2018,1.24
12/8/2018,1.19
12/9/2018,1.09
12/10/2018,0.95
12/11/2018,0.79
12/12/2018,0.56
12/13/2018,0.30
12/14/2018,0.00
12/15/2018,-0.31
12/16/2018,-0.31
12/17/2018,-0.29
12/18/2018,-0.04
12/19/2018,0.20
12/20/2018,0.47
12/21/2018,0.85
12/22/2018,1.12
12/23/2018,1.37
12/24/2018,1.33
12/25/2018,1.01
12/26/2018,0.69
12/27/2018,0.25
12/28/2018,-0.16
12/29/2018,-0.48
12/30/2018,-0.54
12/31/2018,-0.33
1/1/2019,-0.01
1/2/2019,0.27
1/3/2019,0.63
1/4/2019,0.82
1/5/2019,0.95
1/6/2019,1.04
1/7/2019,1.04
1/8/2019,0.99
1/9/2019,0.87
1/10/2019,0.68
1/11/2019,0.42
1/12/2019,0.10
1/13/2019,-0.14
1/14/2019,-0.39
1/15/2019,-0.53
1/16/2019,-0.53
1/17/2019,-0.28
1/18/2019,0.09
1/19/2019,0.45
1/20/2019,0.90
1/21/2019,1.17
1/22/2019,1.21
1/23/2019,1.07
1/24/2019,0.83
1/25/2019,0.27
1/26/2019,-0.23
1/27/2019,-0.53
1/28/2019,-0.73
1/29/2019,-0.66
1/30/2019,-0.37
1/31/2019,-0.07
2/1/2019,0.34
2/2/2019,0.77
2/3/2019,0.77
2/4/2019,0.87
2/5/2019,0.91
2/6/2019,0.92
2/7/2019,0.83
2/8/2019,0.69
2/9/2019,0.51
2/10/2019,-0.03
2/11/2019,-0.05
2/12/2019,-0.33
2/13/2019,-0.58
2/14/2019,-0.63
2/15/2019,-0.38
2/16/2019,-0.09
2/17/2019,0.42
2/18/2019,0.88
2/19/2019,1.37
2/20/2019,1.49
2/21/2019,1.27
2/22/2019,0.94
2/23/2019,0.45
2/24/2019,0.05
2/25/2019,-0.39
2/26/2019,-0.44
2/27/2019,-0.53
2/28/2019,-0.33
3/1/2019,0.00
3/2/2019,0.35
3/3/2019,0.59
3/4/2019,0.87
3/5/2019,1.10
3/6/2019,1.16
3/7/2019,1.19
3/8/2019,1.13
3/9/2019,0.94
3/10/2019,0.76
3/11/2019,0.49
3/12/2019,0.23
3/13/2019,-0.05
3/14/2019,-0.14
3/15/2019,-0.52
3/16/2019,-0.42
3/17/2019,-0.03
3/18/2019,0.36
3/19/2019,0.97
3/20/2019,1.41
3/21/2019,1.67
3/22/2019,1.70
3/23/2019,1.44
3/24/2019,0.97
3/25/2019,0.55
3/26/2019,0.18
3/27/2019,0.02
3/28/2019,-0.11
3/29/2019,-0.14
3/30/2019,0.05
3/31/2019,0.35
4/1/2019,0.70
4/2/2019,0.94
4/3/2019,1.13
4/4/2019,1.33
4/5/2019,1.52
4/6/2019,1.54
4/7/2019,1.50
4/8/2019,1.32
4/9/2019,1.01
4/10/2019,0.40
4/11/2019,0.27
4/12/2019,0.29
4/13/2019,-0.36
4/14/2019,-0.33
4/15/2019,0.07
4/16/2019,0.51
4/17/2019,0.92
4/18/2019,1.46
4/19/2019,1.66
4/20/2019,1.69
4/21/2019,1.59
4/22/2019,1.26
4/23/2019,0.87
4/24/2019,0.48
4/25/2019,0.16
4/26/2019,0.16
4/27/2019,-0.04
4/28/2019,0.02
4/29/2019,0.18
4/30/2019,0.47
5/1/2019,0.83
5/2/2019,1.20
5/3/2019,1.75
5/4/2019,1.90
5/5/2019,1.89
5/6/2019,1.87
5/7/2019,1.77
5/8/2019,1.47
5/9/2019,1.15
5/10/2019,0.67
5/11/2019,0.19
5/12/2019,-0.17
5/13/2019,-0.18
5/14/2019,0.21
5/15/2019,0.57
5/16/2019,1.07
5/17/2019,1.44
5/18/2019,1.74
5/19/2019,1.85
5/20/2019,1.73
5/21/2019,1.44
5/22/2019,1.25
5/23/2019,1.00
5/24/2019,0.75
5/25/2019,0.47
5/26/2019,0.12
5/27/2019,-0.03
5/28/2019,0.00
5/29/2019,0.26
5/30/2019,0.56
5/31/2019,0.87
6/1/2019,1.17
6/2/2019,1.57
6/3/2019,1.84
6/4/2019,1.91
6/5/2019,1.92
6/6/2019,1.78
6/7/2019,1.34
6/8/2019,0.89
6/9/2019,0.41
6/10/2019,0.06
6/11/2019,-0.03
6/12/2019,0.18
6/13/2019,0.45
6/14/2019,0.91
6/15/2019,1.37
6/16/2019,1.78
6/17/2019,1.96
6/18/2019,1.99
6/19/2019,1.86
6/20/2019,1.76
6/21/2019,1.75
6/22/2019,1.36
6/23/2019,0.97
6/24/2019,0.67
6/25/2019,0.33
6/26/2019,0.12
6/27/2019,0.15
6/28/2019,0.47
6/29/2019,0.78
6/30/2019,1.25
7/1/2019,1.77
7/2/2019,2.13
7/3/2019,2.16
7/4/2019,2.09
7/5/2019,1.99
7/6/2019,1.70
7/7/2019,1.19
7/8/2019,0.69
7/9/2019,0.31
7/10/2019,0.09
7/11/2019,0.20
7/12/2019,0.56
7/13/2019,0.92
7/14/2019,1.23
7/15/2019,1.65
7/16/2019,1.87
7/17/2019,1.93
7/18/2019,1.94
7/19/2019,1.89
7/20/2019,1.73
7/21/2019,1.49
7/22/2019,1.25
7/23/2019,1.03
7/24/2019,0.77
7/25/2019,0.57
7/26/2019,0.33
7/27/2019,0.57
7/28/2019,1.07
7/29/2019,1.51
7/30/2019,1.49
7/31/2019,1.87
8/1/2019,2.12
8/2/2019,2.17
8/3/2019,2.02
8/4/2019,1.75
8/5/2019,1.29
8/6/2019,1.09
8/7/2019,0.97
8/8/2019,0.78
8/9/2019,0.37
8/10/2019,0.54
8/11/2019,0.90
8/12/2019,1.34
8/13/2019,1.81
8/14/2019,1.89
8/15/2019,1.95
8/16/2019,1.94
8/17/2019,1.87
8/18/2019,1.86
8/19/2019,1.64
8/20/2019,1.38
8/21/2019,1.08
8/22/2019,0.84
8/23/2019,0.57
8/24/2019,0.35
8/25/2019,0.50
8/26/2019,0.51
8/27/2019,0.87
8/28/2019,1.25
8/29/2019,1.78
8/30/2019,2.07
8/31/2019,2.13
9/1/2019,2.04
9/2/2019,1.87
9/3/2019,1.56
9/4/2019,1.21
9/5/2019,0.91
9/6/2019,0.57
9/7/2019,0.50
9/8/2019,0.57
9/9/2019,0.70
9/10/2019,0.89
9/11/2019,1.37
9/12/2019,1.71
9/13/2019,1.88
9/14/2019,1.93
9/15/2019,1.86
9/16/2019,1.77
9/17/2019,1.64
9/18/2019,1.32
9/19/2019,0.96
9/20/2019,0.82
9/21/2019,0.52
9/22/2019,0.27
9/23/2019,0.37
9/24/2019,0.63
9/25/2019,0.77
9/26/2019,1.11
9/27/2019,1.49
9/28/2019,1.84
9/29/2019,1.96
9/30/2019,1.94
10/1/2019,1.68
10/2/2019,1.28
10/3/2019,0.85
10/4/2019,0.46
10/5/2019,0.18
10/6/2019,0.04
10/7/2019,0.08
10/8/2019,0.44
10/9/2019,0.78
10/10/2019,1.02
10/11/2019,1.21
10/12/2019,1.44
10/13/2019,1.56
10/14/2019,1.58
10/15/2019,1.55
10/16/2019,1.49
10/17/2019,1.25
10/18/2019,0.96
10/19/2019,0.72
10/20/2019,0.43
10/21/2019,0.11
10/22/2019,-0.08
10/23/2019,-0.07
10/24/2019,0.27
10/25/2019,0.76
10/26/2019,1.05
10/27/2019,1.45
10/28/2019,1.70
10/29/2019,1.74
10/30/2019,1.49
10/31/2019,1.08
11/1/2019,0.59
11/2/2019,0.28
11/3/2019,0.85
11/4/2019,-0.08
11/5/2019,-0.19
11/6/2019,-0.11
11/7/2019,0.35
11/8/2019,0.77
11/9/2019,1.50
11/10/2019,1.19
11/11/2019,1.29
11/12/2019,1.56
11/13/2019,1.54
11/14/2019,1.43
11/15/2019,1.21
11/16/2019,1.01
11/17/2019,1.69
11/18/2019,0.40
11/19/2019,-0.05
11/20/2019,-0.37
11/21/2019,-0.33
11/22/2019,-0.01
11/23/2019,0.30
11/24/2019,0.77
11/25/2019,1.17
11/26/2019,1.39
11/27/2019,1.47
11/28/2019,1.28
11/29/2019,1.05
11/30/2019,0.77
12/1/2019,0.48
12/2/2019,0.17
12/3/2019,0.88
12/4/2019,-0.41
12/5/2019,-0.39
12/6/2019,-0.28
12/7/2019,0.00
12/8/2019,0.28
12/9/2019,0.53
12/10/2019,0.82
12/11/2019,1.07
12/12/2019,1.26
12/13/2019,1.30
12/14/2019,1.12
12/15/2019,0.79
12/16/2019,0.47
12/17/2019,0.05
12/18/2019,-0.42
12/19/2019,-0.75
12/20/2019,-0.72
12/21/2019,-0.52
12/22/2019,-0.13
12/23/2019,0.22
12/24/2019,0.61
12/25/2019,0.94
12/26/2019,1.07
12/27/2019,1.01
12/28/2019,0.84
12/29/2019,0.59
12/30/2019,0.43
12/31/2019,0.17
